assessment_id,ciso_priority
78e27938-6bb4-b0a5-ee94-2f71006c240f,5
79172533-fa87-fab0-3243-3e5676caae32,5
793218e5-5fc0-dfe7-8ff1-addc079f6f97,5
79896937-d782-88b8-b5fd-180b01a23b6a,5
79c83b76-d552-f0fe-88cd-5ee16d74c31d,5
79ecdd7a-356e-0466-f598-ad55cdac4524,5
7a564e11-fcca-8e88-ba1f-656aaf3ca438,5
7a64db02-fa64-8668-d17e-fccfe02d4586,5
7a9e9e07-2e95-48ec-9a3b-7ee693e35711,5
7ac5f3c8-917b-548e-3138-c6e326a362fc,5
7b2c4a66-7e3a-421e-9e2b-ccb11762b20e,5
7b39e727-9d06-15ee-a8e9-7632e8bb2dbc,5
7b3d4796-9400-2904-692b-4a5ede7f0a1e,2
7bea1376-fe71-1ec8-a5ad-93af9dd67fdd,5
7c6b34cd-1fcc-75bc-3bc8-60bd43f74725,5
7cb74c3e-c9ca-111d-06c3-1639e31e2890,5
7e310364-9d02-526e-4c5c-405003f7256e,5
7e4d9fe1-eb3f-49ac-bb5b-d417df7e6d6c,5
7e5d9998-4bb0-aa01-c54b-28cfc144feca,5
7f04fc0c-4a3d-5c7e-ce19-666cb871b510,5
7f84f3a4-360d-494c-aa1e-1e15ae9fc9ac,5
7fb0825e-8e96-8c33-41ec-72abcc1c671b,5
8030b42c-dd72-e466-38c9-99347cb75605,5
8042f614-f21e-4dca-ba3f-c8b25523b6b2,5
805651bc-6ecd-4c73-9b55-97a19d0582d0,4
8076dcf7-b520-f6fd-6f6d-5fccc96f3937,5
80cb1237-8de9-4124-b6bc-b077e67f2557,5
80dc29d6-9887-4071-a66c-e763376c2de3,2
80fac66a-1ec5-b063-a824-eb28671dc527,3
8137b45c-b43b-1b89-f92f-db0f87645bc3,5
8199ae98-8d9c-4a26-88ca-e6d9b87d3644,5
81ed4de8-0881-1685-b631-30ac96ce8fc3,5
822cb00e-9414-44af-9ff3-20bedf3dfe54,5
824438cc-72b2-4a24-b13b-7ff0954f0130,5
8279e536-40cd-fef7-9969-284fe45d61ff,5
82e20e14-edc5-4373-bfc4-f13121257c37,1
8318c3a1-fcac-2e1d-9582-50912e5578e5,4
835a98f5-46da-5332-6b45-38df223e9d9a,5
840e3e06-6319-a49e-0424-ecd86cf1d512,5
843079e3-4803-4b52-8b36-c554c4623204,5
84bc4903-3dac-c52c-051c-592e26c76f05,5
859aa605-8c89-29d1-8f94-de915855906c,5
859c7aa0-6eeb-6aac-6160-2fdead2537bf,5
861bbc73-0a55-8d1d-efc6-e92d9e1176e0,1
861f54da-31ef-fcb2-2637-658a4edbf4f9,5
86c97f96-4646-cbf6-b532-b44b86ea9f98,5
8718a173-58d6-42ab-a37d-0819c398b5f5,5
87448ec1-55f6-3746-3f79-0f35beee76b4,1
874b14bd-b49e-495a-88c6-46acb89b0a33,2
87777afb-f932-8cff-b2bd-90c5248743b3,5
877cfb8a-1504-4641-9caf-405768ff91f4,5
87822480-3af9-4cf1-b0d2-93ceb957b129,5
879d351b-8553-558b-befa-0441067aaed3,5
87a3f02b-7ea4-ba99-d12f-084dd23d5c6b,5
87e0d156-ed70-7ac7-eb5b-ba1e73b40fac,5
88338d83-a4e2-421b-b3f3-db6bd2c694a0,5
889df0ba-a5a2-47a0-a16d-6111b5879cce,2
88b87546-b3c8-434f-9cc6-01e117033296,5
88bbc99c-e5af-ddd7-6105-6150b2bfa519,2
88dcc8c7-8002-455a-adc8-7831021cb99a,2
8920a83e-73ec-7e7d-ec6c-7eff9e46ad52,5
89516ca6-c92c-9eb3-fe4a-c1358efbefc4,5
8a4f5ce8-41c4-710c-631e-fbc36a2fa53e,5
8a804f41-4401-eb83-9db9-3eee6cc686d7,5
8ace9b14-820f-6e0d-37d8-c6df950454cd,5
8aef4b40-fead-5ade-5ebd-c0abd5fd0513,5
8b0bd683-bcfe-4ab1-96b9-f15a60eaa89d,3
8be87e80-48f7-f5d5-21a6-c8372526ac08,3
8c115a38-7ea4-4aa8-9115-c78e31bdb411,5
8c3d9ad0-3639-4686-9cd2-2b2ab2609bda,2
8c9fb72f-e0bc-4b7f-9370-e001829900c9,5
8e9a37b9-2828-4c8f-a24e-7b0ab0e89c78,2
8ed0c2c5-af57-4434-9ae8-fe93bc39bfd0,5
8ee0776b-3b84-47bf-9594-e14e29fcc8ff,5
8f5bd775-7484-e889-7731-fcace418cc60,5
8f624a01-c694-4d61-9d85-bf6d9a4be86d,5
8fb70233-ceaa-9696-9a6f-a4ec72b043f6,5
90386950-71ca-4357-a12e-486d1679427c,5
90d9966c-e60f-d9c2-9a38-1e6690450c0e,5
91387f44-7e43-4ecc-55f0-46f5adee3dd5,4
91c840a8-2355-59b8-6257-78f189721c3d,5
922fde1e-0228-9f95-e471-5b4773d5409d,5
93826df6-07d1-41a4-4a81-43a26cbba6f1,5
93975437-1a25-bbf1-0994-91dfc0298bfc,5
93b78b68-5f3f-46b2-acf1-c3e9e6e646d1,3
93ccd045-7da2-3fb7-5c1f-baa878d2947d,5
93d2736e-7329-8806-3ef6-e71bb2203d11,5
94208a8b-16e8-4e5b-abbd-4e81c9d02bee,2
94276972-d64d-43bc-ae92-8b609f2d114b,5
94953e5f-4c32-1ba3-8fe6-a5ce3cda971a,5
94d41a7f-e533-dd21-c129-4fb70beeb8e4,5
94da1bed-7257-f4a2-b842-9cff56821c82,5
963be86c-762b-d96e-9f22-f6981ea81115,5
967531f7-69cd-4a38-a517-3ebf4e5284cd,5
96946040-1b25-4dc4-b845-4f341b3fcaab,1
972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b,1
975ea356-529d-574f-c5dc-62c1c8474ce7,5
9763dc41-41d5-c992-550e-6513a6f35a2a,5
979ae5a3-dba6-47b1-9644-7e74ed6d7eae,5
97d35ba2-a572-f226-33ed-e8bb3df7c595,5
9808f4aa-9214-cc5a-af95-861dd26310cd,5
9967cbaf-44be-0dd1-92ab-d4f4034b2d28,5
998bb4ea-ea93-6f11-0321-9ecbf502950b,5
99cd4fc9-bcf1-4def-8ce6-5a3c4ea8f8c9,5
99d34844-992d-da9e-166e-18241569cc44,5
9a35f7c3-5ab4-4fb7-8c78-04b2247d551a,3
9afe162b-8455-0375-6cf7-71efd7da797e,5
9b828565-a0ed-61c2-6bf3-1afc99a9b2ca,1
9bc5e4b6-bf39-b187-3496-e5e8d00883c9,5
9c11dc9f-ab7e-4c3f-923f-5a8fc4e97cb9,5
9e11215f-9b0b-4ca6-ad5b-d1a0c989af36,5
9e240540-5e0a-4b60-beb2-57421c65a0b9,5
9e59a55b-5d24-484f-7626-2982ae5e3857,5
9e7e19ef-ae79-6159-b47a-01afe408aa75,5
9ec29bc7-364a-6adc-c4e7-ce18ca7234e9,5
9f309003-2215-619e-743b-16faad5574e8,5
9f47e905-14d2-1a45-99b2-ba9fe0d14d76,5
9f69c4b9-f0d6-83cd-9670-e7a59562a79f,5
9f6b22c2-61e5-4c4b-ab83-f5a88387bff4,2
9f97e78d-88ee-a48d-abe2-5ef12954e7ea,1
a04f6836-257e-6a36-89b0-8b5afdc6df61,5
a07ccc0e-fc6a-48d7-a46c-9c7d464c5439,5
a0cf8572-908d-94c8-93d5-95122af12963,3
a1272685-6a0d-4008-9d40-fc5c83a8fd8f,5
a12b9e36-45b6-6f72-3bde-f9c761826fef,5
a1aa2b1e-3d24-82a7-7c2b-14e9bbd23c4e,2
a2342b3e-3617-41de-3311-c3f2b1999ddc,5
a238d529-241f-2de9-6be0-fe747adc826b,5
a23b5c11-a7a9-a54e-ef01-e030f6cb32f1,5
a2624c52-2937-400c-af9d-3bf2d97382bf,2
a29cdcc2-8923-bdd3-1ce6-3947c9fa7b11,5
a2b6b962-7ebc-1310-78c0-2ac53385587c,5
a30f6d7d-f3dc-442c-8a1f-921123c6250c,5
a3447e42-a22a-ba66-9c71-df07dc56e246,5
a3b1cc30-6a0e-85cd-75a9-4fa3060cde1a,5
a3f81878-3683-053b-c1ac-b7cf5a51d85a,5
a40cc620-e72c-fdf4-c554-c6ca2cd705c0,2
a4829efa-fe6e-bce2-faab-3fa193b2755c,5
a492f72a-6b79-8a9d-3b4f-3fface972ab7,5
a49fc368-97c5-2d71-f593-d9d8a1153d56,5
a4baf8e8-8763-61e2-0ba7-fec08ec92b3c,5
a4e7ef57-b002-5081-25c1-d3a5ab71d5c6,5
a59cd763-dbb7-4918-a5e5-b933705c8f74,3
a7200df2-6a55-cd80-536f-8f3eb0ef2cae,5
a72da725-cf34-f474-26d0-694a19e41791,5
a7369f22-4e43-5495-1ac9-0243db5f4d3c,5
a78ee063-e419-42a9-8d8f-8ec1a94f6b3e,2
a85bc138-587d-4867-8faa-b2a814cfcf72,2
a87f15ed-1115-a22d-6f43-17db97c91111,5
a87f15ed-1115-a22d-6f43-17db97c91161,5
a87f15ed-1115-a22d-6f43-17db97c91191,5
a933a5fa-b947-cfae-8c0c-e855175f4237,5
a9341235-9389-42f0-a0bf-9bfb57960d44,2
a9c350d5-bab5-210e-6197-328325ad49f1,5
aa345ea0-5b15-9460-01c6-833cea0c4b59,5
aa426f30-e6ff-4c6a-9d59-2ef82a504157,5
aabc7f5e-e042-3a9e-b064-dc2fdf964629,5
acb55786-3db3-a900-8356-9e560f232ef7,5
acc35753-dd0d-bfe6-115e-a9ecd140ce0c,5
acd96120-83a4-44a9-9e62-127012287e49,5
acffbbca-3e5b-9aa9-65ee-ff7b6116565f,5
ad411661-78f9-91ba-4bfd-0120f264536e,5
ad4f3ff1-30eb-5042-16ed-27198f640b8d,2
add8fd43-cc42-a3cd-197d-5e78913150a9,5
ae110ac5-8387-464d-8790-e29ffce8f8d9,5
ae7329f0-b676-4c8b-8c69-45f4e29ba304,1
af65e516-fe48-c1f1-572e-0910371f78a4,5
af673342-25a5-b5b2-e23a-1bdb6a431661,5
af8b50a4-baec-1354-c766-c4ef85fc35be,5
afd57de2-4365-9949-79f7-f8e92c198746,5
b042fda5-55f6-17ba-78d5-1ba33a4709f5,5
b07d4c69-a1d9-4c22-a486-634ec3b8c380,5
b12bc79e-4f12-44db-acda-571820191ddc,2
b17eabc0-5d73-4861-acc8-d5b97bc53f12,5
b1af52e4-e968-4e2b-b6d0-6736c9651f0a,1
b247301c-c327-1511-d544-931fbc69dc3e,5
b27f797d-103a-095c-b4e6-6a2ad1652829,5
b2a86c71-c03b-5b4f-1942-67f00de167ae,5
b2ddadbc-e6b4-a968-0996-c319bb44c6a8,5
b2e8d5f9-3d4e-4b8b-b6a1-ddcd60f437b9,5
b33782c4-bd96-23f7-fb79-982d5542b6a0,5
b3ea0765-9dc4-d5db-8c0d-69a96bb3c408,5
b43c89cb-c4e6-e7b9-d941-922fba4101ab,5
b47388df-886f-6a75-a9c7-0e545740a12c,5
b48b4909-ea20-9560-175b-b92b0e108fd2,5
b4b34347-0806-7316-fb3f-713be92f2405,5
b4df55cc-0eb7-6536-7dcd-3ba00aa596fc,5
b53c315a-9b93-a0cd-d854-187740324000,5
b56b9639-e7b4-51cb-8074-b2da2ca3057b,5
b5c7204a-96b7-4fb9-a7fa-5201b89f5146,5
b5d24613-2061-d003-fb64-7cd2a11c56c6,5
b5e94c1f-4d12-8bde-4c5e-98c651bd4430,5
b5eacc4a-8934-3db0-7c7c-06bbbf77808b,5
b5ee6fa0-05f0-357f-8f16-d52aa29f040d,5
b61278f8-5076-e8fc-3263-fdfdf181029b,5
b6249bda-a470-6051-5aad-f0d1d2390366,5
b6285a67-7909-4ac1-9e0d-b156a1494b46,5
b6a28450-dd5d-4ba4-8806-245e20ef6632,1
b72cc850-f180-4479-abce-2b72815afead,5
b73e68c2-e106-edb4-4231-3d6c501ec718,5
b7432fc2-51ba-4ddf-83dd-ca7f92e670c1,5
b75811fe-ac22-4171-9511-27fec5177351,5
b7604066-ed76-45f9-a5c1-c97e4812dc55,2
b784a87e-4aa2-4f61-8b3f-38abff6dac22,5
b7f1ef4e-a78c-f38e-301a-9592282b8de1,5
b7f3274e-9b0a-5460-2c9c-5ca6e16b89c2,5
b88b1d85-5f3c-4235-91ab-6d8b5e767311,5
babda20b-1bc0-4204-9745-0cd584dcbb2b,5
bad2e2b7-66f9-4ea2-8e26-5b983c46da07,5
bb59c62f-f761-7e95-54aa-2b0144e0a558,5
bb961381-8ead-d148-de30-9d231bc6b434,5
bc303248-3d14-44c2-96a0-55f5c326b5fe,1
bc9d4fef-9e33-48fc-bcbd-b53e60caf4a2,5
bcf3e552-6c86-8e95-2282-1acfa7a7def9,5
bdac9c7b-b9b8-f572-0450-f161c430861c,4
bdcbdd8a-aace-ad52-6711-d64d0b744b6a,5
be3a95af-edc4-4252-a1c0-6c74f3b5b8a7,5
be3bba5f-7bd3-4574-b6c2-93341e01b8c0,5
be5943cc-6db5-f83e-457b-8660705fd45a,5
be82fe63-e203-b0ca-857a-ee4bc87a65ba,5
bea7aff2-db2d-4db7-bf47-0e475db398a3,5
bf0295da-cd31-7fa2-6b3d-885acf25cf62,5
bf2541d8-2d82-4cf3-a4e8-ed1137c90773,1
bf327405-987f-fcdd-8c9f-583735568cc0,5
c015c18a-9efe-39ed-3f1f-ffb469d620c4,5
c01d2322-5311-cd17-a9bc-24e9a455e1ee,5
c076bfee-3834-4685-8ab5-17f5207c827e,4
c0780367-e2c3-a151-0d2e-d71be4b896e6,5
c0b6fd57-7149-a8e4-5290-22bf3e557d6b,5
c0b7cfc6-3172-465a-b378-53c7ff2cc0d5,2
c139db2e-8dea-418e-bf7c-372ec0278e31,5
c1557cd3-5d47-42af-b4e0-993ec42cd697,5
c1817be7-b7d0-25c4-5dc6-adfefd7b323f,5
c18849eb-9358-707c-cea1-a6bb3d2ac91a,5
c1c27fae-e7d0-16eb-3a70-7a482f8d34ad,5
c1d99621-913e-45f7-96e1-a60b1af83015,5
c1e1e0b9-9dd4-da7e-908c-36363cb375c8,5
c251fdb3-72e2-6440-49ca-8d5a2f570680,5
c26bd519-b733-98ae-5038-231fc24ed99a,5
c386bc5a-291e-1c2b-c178-f057a0f00498,5
c3b51c94-588b-426b-a892-24696f9e54cc,2
c3bdeda2-0740-42b6-aac2-7d7234f3a557,5
c3c797c3-20b1-8c0f-a0a6-fa9db95a1341,5
c42fc28d-1703-45fc-aaa5-39797f570513,1
c4718464-3486-4a14-9cfe-8ef78e8ec56b,5
c48fbe8e-27b5-64ed-3f79-dd840363558b,5
c4bb423f-6e83-d794-4b16-60328dd4e5c7,5
c67e4967-4e36-4d6a-b1ee-bad7cd747c7c,5
c6d76c81-674b-958f-d742-8216abb78357,5
c6db180a-d3a3-7619-3516-f09530e4fcf7,5
c72d81a2-b309-bd73-ecdd-e58e234fa7d3,5
c749be7c-9da5-4996-e583-ee2a7ac50498,5
c7a6be92-58c1-5316-d186-794779aad89f,5
c8473492-9853-2f9c-af19-fe6f5f93fb5e,5
c88c40af-8997-5766-9b24-b4fc7d242d9d,5
c8e1851a-fb32-4197-a1c0-d9da262d37f1,5
c98cfb4e-113f-4a25-a080-ab1f7d0f8f38,5
ca098078-eb18-2aee-e87b-223a2e6621b0,5
ca5d1a59-f141-441d-a57e-6f8bdf078ff3,5
ca61c1c7-8748-9d65-a3e6-00510286ebb0,5
ca8da650-4a25-46fa-8aff-2a4b498de6a5,5
ca9d29b7-79bd-4c99-85e2-1454295c3c8e,5
cab50df4-7c79-0e8f-4fd4-dc259c4288a3,5
cac31d47-c8ea-440f-af85-7697f483b21e,5
cb0acdc6-0846-fd48-debe-9905af151b6d,1
cb2a7362-1610-a15f-516c-883dc1848fd4,5
cc51e37c-7ad4-97c2-d056-5241d9ac0383,5
cc6cab8b-d932-c2d3-c3cc-47fd9526bfd6,5
cc8b4fd2-823d-5759-90c3-62d92d1ee218,5
ccc1eaf3-2f41-460f-4850-5ed846e9d5b2,5
cd59fce0-2588-fefa-4c5a-92957162d696,5
cdc78c07-02b0-4af0-1cb2-cb7c672a8b0a,2
cde363d6-49ab-8f2f-ccf7-c630b2e8aaa6,5
ce00ca0a-c663-e61d-2c80-9667a2ac660a,5
ce162e4d-cf45-7c80-ae8a-b5c56eb96fbf,5
ce998c5a-e92a-4893-bbdd-4e1c940363a3,2
cecba2a7-0b36-5093-f078-a61c879da3f7,5
cf03b250-b661-094f-7c27-19f4104bc89f,5
cf96243c-74b3-304e-cfd6-5e54cfb753d7,5
cfd700e8-1326-d81b-0baa-0a3ba1e423c5,5
d0471ab1-b0b7-51b4-7510-e0fdf73f9351,5
d0b4769e-bbfa-4fe0-b6e8-1fd4977d76dd,5
d0cc4e35-70a1-4ee5-b572-3b969201562e,5
d0f025af-b24b-49ab-9b75-60f485ed5407,5
d11ed6f2-03ae-4deb-94d9-096b7e6789cb,5
d16bc906-d529-4fe0-4356-a7933c7ace1b,5
d177f27b-8d9b-4bb1-a45c-5f3a11384d1f,5
d19d5a12-41e9-44e2-b7f5-ee2160f62d62,1
d1a15c43-08e0-4d7f-a3f1-e8253fa2083e,5
d1a47951-607f-0d06-fa11-b334a7f20edf,5
d1a77ecb-7c7c-661f-28f2-53dbc0937cdb,5
d1fa5d23-70c0-c42e-87fc-6b5960c3a1a0,5
d243297a-f2a7-49b3-850c-28ceddcd6a5f,5
d2aba089-56e2-514d-dbad-ef0d709cde77,5
d2d187ef-0321-4e5e-95aa-ac03f16e6373,5
d2f1ab0a-9a06-0dc7-09dc-e5b56dfc9b8f,5
d327cb4b-8933-53ae-fb2f-857d163f3b17,5
d33c1242-a351-4a00-8a0c-0b50f44441ef,5
d4cb5e92-f237-4f83-95fb-1dde6be6db1b,5
d5056b06-4651-4698-b5d2-83e6b092e471,5
d587484f-232a-d0b8-46c2-47a5115ea6cb,5
d591013d-cfac-a8db-0908-aae038e5e74c,5
d5c36226-10b6-2a67-9a5b-1b28c2c4197b,5
d5cf68a3-7ddc-1344-b62f-14e82f7ddde2,5
d6e6d085-0687-f6e9-37ad-c2fad709be4c,5
d74f926c-8ee5-4f06-8c59-2871197d8f41,5
d887d70e-d4db-433c-ddb3-331ab50ece38,5
d8bba1aa-69e9-2caf-1632-72938ff6759a,5
d905e9ce-22d3-c7de-0fd7-6b9f3115e2ab,5
d91ea3fb-d6c9-46e4-9fd1-ea20666001cf,5
d9794f70-e03c-40e5-a812-d2878c0eb6d5,5
d9868b1f-0c8e-4adb-889e-14e374874ece,5
d9ed5e76-2348-4409-94dd-c76352407fe8,5
da36e0d5-73aa-1589-e9bb-f07b775a9365,5
da9fef3f-5a75-43e0-aa0a-d1d8c23af706,5
dad8097d-db46-4df3-9839-a8504e60c878,5
db22085f-2134-5796-f89a-38fe4dd29183,5
db8e1bf6-325c-176b-afc9-1ba8e4dcfa3f,5
dbf4d8b5-ba28-eaf0-1264-653bc89f827a,5
dc1c08a3-91e8-1d60-9210-c18bdebd8778,5
dc5357d0-3858-4d17-a1a3-072840bff5be,2
dc8da71d-aeba-4c03-8835-36fe158e372a,5
dcb8d6a6-45b5-4c3c-8f12-86e0c3680a72,5
dd3e3ed2-65d2-484f-b909-c9001e347671,5
dd709bc9-02e4-718c-d452-6fbcf7e262e6,5
de7af76f-e469-4a4e-94fd-99f0cccd54b6,5
dea5192e-1bb3-101b-b70c-4646546f5e1e,4
df043d40-9d7a-858b-6fad-e57072dec874,5
df3a515f-e6a4-ae1f-677b-7031c0a7843f,5
df4d1739-47f0-60c7-1706-3731fea6ab03,2
df7a1169-a8aa-c224-55b4-4cbe5f9761ab,5
df94d448-eb5c-40f8-a2c1-35af6ba6e566,5
e0905114-2b51-4728-ab31-550f2058ec6c,1
e0d6e34a-dd38-5780-3b78-2b52281f5fe3,5
e0e431eb-22b3-4f34-ae0d-5ec229fc28e7,1
e1145ab1-eb4f-43d8-911b-36ddf771d13f,5
e1174067-f117-4d7f-9584-fd93eedd566f,5
e18a7b42-750a-0dac-31fa-fb3c9bcf3d9f,5
e1b7d5ea-8e40-47ae-b53e-910959c6649e,5
e1dd13e1-93e0-1a85-e6b1-65c3d2355e4d,5
e1e3fa2b-57ac-c41e-26ed-2ef749e98097,5
e25b82f0-e53c-ab9c-fad2-d33fdaf2366c,5
e261ce65-922a-4573-b2f4-eaf7633cd97c,5
e2750e59-9a37-4ad5-b584-013932d9682d,3
e3de1cc0-f4dd-3b34-e496-8b5381ba2d70,2
e45375ec-ad2c-106f-0764-5ba062f7e8ee,5
e4702d4f-4af8-07f7-80aa-684a7314738c,5
e50066b7-731c-40c4-a325-9551154ee5ce,2
e5245ba5-e9d4-fd65-eebe-8b643050bee0,5
e599a9fe-30e3-47c6-a173-8b4b6d9d3255,1
e5f60ef8-3fcc-4fb5-bee7-7aaeb44c1509,2
e5fccea1-c4b1-5a0e-8ed8-d8ff79db9a52,5
e6212153-31a1-3234-d042-1dfd5b6d88f1,5
e63af5ef-1209-67c1-8964-b87c11648d0f,5
e685f194-61a1-fbd0-2f6e-cf42314b02d7,5
e6af0ad4-1046-0360-3f0a-3e1babc6033f,5
e7c9a91c-813b-d620-1a15-9e54d2bf3705,5
e7d5034f-5652-4180-90c8-c49130acb3c6,5
e7e377d1-d6e0-4acc-a073-75b3243a646e,5
e8210fc5-037e-f4ef-0361-15d7f7f79c8a,5
e82b54b4-ef4d-474c-b06e-036dd076cbec,5
e8b0cc71-407d-4de9-a8db-4c60ef3ac70a,5
e8bf58f0-e74f-6c9c-3a93-c83ed61ab7cf,5
e8f0626e-398d-f77f-f420-2afe37087bcd,5
e9118234-b52b-4b54-ae1a-893a63fe859d,5
e927a2f8-df04-477e-4c31-a76ec283e8fa,5
e94a7421-fc27-7a4d-e9ba-2ba01384cacd,2
e95c1553-deec-6ee1-d540-0ef7fab9883c,5
ea132d56-9c29-4d2a-bc92-fc81f616e540,5
eaaf7609-9fdb-a93b-93e1-095370ea987b,5
eade5b56-eefd-444f-95c8-23f29e5d93cb,2
eb6c608a-2316-41bd-aa00-604249e31f27,5
ec06335c-30a4-cf64-f445-7d4e6a1e93da,5
ecb26bd9-c030-6b1a-f9a7-d7282c90ca78,5
ecdce8a2-9986-5833-8211-baf1938c1940,5
ed25197b-956a-094b-548a-9234293c11ce,5
edebe1ea-6e9d-6fc8-681d-eed0dab6f2b0,5
ee69b98c-4bce-4af5-88b9-b8cee25b7524,5
ef0eefbb-e845-47f3-af9a-3409296d3264,5
efa30987-4c67-73f5-979f-cb50f79466de,5
efbbd784-656d-473a-9863-ea7693bfcd2a,1
efe75f01-6fff-5d9d-08e6-092b98d3fb3f,1
effc9a76-a5a6-40ac-b20d-59dc45bddf99,3
f0036917-0b96-4b16-5040-ce57955e211e,5
f0553104-cfdb-65e6-759c-002812e38500,2
f0f16dcb-b36d-c036-a21f-2358c85f5161,5
f0fb2a7e-16d5-849f-be57-86db712e9bd0,1
f11b27f2-8c49-5bb4-eff5-e1e5384bf95e,3
f11c5d6e-6cd1-8cb1-e9a3-a8be01377738,5
f1943ce4-9d62-4aff-aa89-d8ddcab0173e,5
f19ab7d9-5ff2-f8fd-ab3b-0bf95dcb6889,2
f1eace5c-c2e5-6c99-1a9e-233e5f168710,5
f1f2f7dc-7bd5-18bf-c403-cbbdb7ec3d68,4
f2f595ec-5dc6-68b4-82ef-b63563e9c610,4
f2ff65b7-358b-2b0b-19ef-c67ffd05f0d2,5
f34e3441-5977-432b-899b-119fc66e1b08,5
f433b51b-7e80-db77-b892-a5fc8fad6685,5
f47a4afe-3f28-94d5-02d3-334d846e24e0,5
f4a80328-1d67-45ed-b915-274d2e6c699e,5
f5596035-1b25-57ba-786a-4bbd3c532540,5
f569293f-f00a-4f11-803c-b1fd2fecd7d8,5
f56bf32f-528f-48b3-9f82-62f5ff4e9787,5
f5a7e1ad-3146-f01f-7351-b7fefcbab9f0,5
f67fb4ed-d481-44d7-91e5-efadf504f74a,3
f6b0e473-eb23-c3be-fe61-2ae3e8309530,4
f6b59724-4a05-aa38-33e2-25f15eecf00b,3
f6c5e853-e8d5-c99c-3b09-ffb3f9c7bf21,5
f6c7cdd1-b504-4e9e-a272-1aa2f441daa3,5
f70b1d90-dcd6-7ab8-c2a2-da0226a2c36d,5
f7164516-3872-5b83-7624-cc337b778530,5
f738efb8-005f-680d-3d43-b3db762d6243,3
f7d5fa8e-54ed-4e3e-a531-8ed38114bdab,5
f85c04a4-427b-4ee1-b988-c3ff7b4998cc,5
f91367bf-478e-efb1-97eb-4d8b9cfdd1da,5
f9230747-25ce-a9e3-e486-73fb1f074c54,5
f949db47-2ea9-417d-a56f-3bb477ad574f,1
f95e6060-9efc-b3f1-e5b3-6e1f84126970,5
f97aa83c-9b63-4f9a-99f6-b22c4398f936,2
fa16bb70-39ec-0c72-35ec-80a06cafbbf6,5
fa1fbdae-80d6-ff15-aaa1-a6aa9cd4d15a,5
fa518c7b-96bc-45e6-8fee-2c99186a010d,5
fabf543b-e009-a8a8-6a9f-1d91100fa6c2,5
fb10ead6-6212-6600-46c1-026f867d18d3,3
fbcf37c1-ab27-41b2-a195-1f340afdfefb,2
fbe348fd-0402-4e31-8482-66ae9ae82ea2,5
fc054ad2-b6c4-9245-5ef3-568eafd5dc6f,5
fc325b68-214d-e3ae-877e-eafdef7f6290,5
fc331f84-a43f-96db-dc09-dfa60d7f99a7,3
fc3e1954-a496-7107-f95d-16af774f3f9a,5
fc8a4401-ff7a-4a6d-add4-758acce6b76c,5
fcc86485-487a-4644-87a0-f29f1b1cd28b,5
fcdc49f8-6133-db2f-d853-51656ccc8701,5
fd9f1554-6b72-8610-826e-78578e6f7811,5
fde1c0c9-0fd2-4ecc-87b5-98956cbc1095,5
fe1eff04-0025-839c-c146-885a64242ee5,5
fe2f5a0a-8d7e-2455-e3a5-c52cbc9870db,5
fe3a3443-21c0-4de8-b4e1-dbbbd7681d39,5
fe7a18d6-a1e4-0031-9bd1-3d5daa369d77,5
feb86a88-2259-4ba0-b68e-2dbb7a43b4ce,5
ff153026-4113-e386-26f4-fbae7ee4f421,5
ff5b38cc-2bc3-72d8-4804-56b0327406e9,5
ff6dbca8-d93c-49fc-92af-dc25da7faccd,1
ff9b2ecf-144c-c464-94a9-31821a844ea0,5
ffff0522-1e88-47fc-8382-2a80ba848f5d,1
